Temp(°C),Temp(°F),Water Range(cm),Water Level,Turbidity(Voltage),Water Purity,pH level,target column
27.62,81.72,96,0,5.52,0,7.2,2
27.62,81.72,96,0,5.36,0,7.36,2
27.56,81.61,96,0,5.51,0,7.15,2
27.56,81.61,96,0,5.43,0,7.27,2
27.56,81.61,96,0,5.56,0,7.18,2
27.62,81.72,96,0,5.38,0,7.26,2
27.62,81.72,96,0,5.62,0,7.24,2
27.56,81.61,96,0,5.47,0,7.29,2
27.62,81.72,96,0,5.41,0,7.23,2
27.62,81.72,96,0,5.34,0,7.16,2
27.62,81.72,96,0,5.38,0,7.34,2
27.56,81.61,96,0,5.4,0,7.26,2
27.62,81.72,96,0,5.59,0,7.35,2
27.62,81.72,96,0,5.51,0,7.25,2
27.62,81.72,96,0,5.37,0,7.36,2
27.56,81.61,96,0,5.52,0,7.19,2
27.62,81.72,96,0,5.52,0,7.27,2
27.62,81.72,96,0,5.35,0,7.32,2
27.62,81.72,96,0,5.37,0,6.89,2
27.56,81.61,96,0,5.6,0,7.09,2
27.56,81.61,96,0,5.6,0,7.23,2
27.62,81.72,96,0,5.6,0,7.14,2
27.62,81.72,96,0,5.36,0,7.16,2
27.56,81.61,96,0,5.58,0,7.28,2
27.62,81.72,96,0,5.54,0,7.17,2
27.56,81.61,96,0,5.37,0,7.22,2
27.62,81.72,96,0,5.64,0,7.18,2
27.56,81.61,96,0,5.52,0,7.36,2
27.56,81.61,96,0,5.36,0,7.21,2
27.56,81.61,96,0,5.43,0,7.26,2
27.62,81.72,96,0,5.55,0,7.22,2
27.62,81.72,96,0,5.34,0,7.16,2
27.56,81.61,96,0,5.52,0,7.24,2
27.62,81.72,96,0,5.35,0,7.13,2
27.62,81.72,96,0,5.55,0,7.04,2
27.62,81.72,96,0,5.62,0,7.39,2
27.56,81.61,96,0,5.51,0,7.16,2
27.62,81.72,96,0,5.5,0,7.08,2
27.56,81.61,96,0,5.6,0,7.29,2
27.62,81.72,96,0,5.37,0,7.27,2
27.62,81.72,96,0,5.51,0,7.12,2
27.56,81.61,96,0,5.37,0,7.09,2
27.62,81.72,96,0,5.42,0,7.12,2
27.62,81.72,96,0,5.43,0,7.1,2
27.56,81.61,96,0,5.34,0,7.32,2
27.62,81.72,96,0,5.46,0,7.18,2
27.56,81.61,96,0,5.5,0,7.25,2
27.56,81.61,96,0,5.64,0,7.18,2
27.56,81.61,96,0,5.47,0,7.22,2
27.56,81.61,96,0,5.58,0,7.29,2
27.56,81.61,96,0,5.39,0,7.26,2
27.56,81.61,96,0,5.64,0,7.31,2
27.56,81.61,96,0,5.4,0,7.04,2
27.62,81.72,96,0,5.44,0,7.25,2
27.56,81.61,96,0,5.38,0,7.13,2
27.56,81.61,96,0,5.39,0,7.16,2
27.56,81.61,96,0,5.63,0,7.29,2
27.56,81.61,96,0,5.42,0,7.29,2
27.56,81.61,96,0,5.65,0,7.31,2
27.56,81.61,96,0,5.54,0,7.29,2
27.56,81.61,96,0,5.43,0,7.26,2
27.56,81.61,96,0,5.41,0,7.18,2
27.56,81.61,96,0,5.43,0,7.19,2
27.56,81.61,96,0,5.63,0,7.23,2
27.56,81.61,96,0,5.5,0,7.19,2
27.5,81.5,96,0,5.58,0,7.29,2
27.56,81.61,96,0,5.56,0,7.21,2
27.5,81.5,96,0,5.41,0,7.18,2
27.56,81.61,96,0,5.63,0,7.23,2
27.56,81.61,96,0,5.56,0,7.22,2
27.56,81.61,96,0,5.51,0,7.24,2
27.56,81.61,96,0,5.55,0,7.32,2
27.56,81.61,96,0,5.6,0,7.28,2
27.56,81.61,96,0,5.65,0,7.36,2
27.56,81.61,96,0,5.54,0,7.25,2
27.56,81.61,96,0,5.62,0,7.24,2
27.56,81.61,96,0,5.43,0,7.2,2
27.5,81.5,96,0,5.4,0,7.25,2
27.5,81.5,96,0,5.46,0,7.13,2
27.5,81.5,96,0,5.31,0,7.2,2
27.5,81.5,96,0,5.34,0,7.14,2
27.56,81.61,96,0,5.36,0,7.31,2
27.56,81.61,96,0,5.51,0,7.15,2
27.56,81.61,96,0,5.33,0,7.22,2
27.56,81.61,96,0,5.62,0,7.29,2
27.5,81.5,96,0,5.63,0,7.32,2
27.56,81.61,96,0,5.59,0,7.26,2
27.56,81.61,96,0,5.6,0,7.11,2
27.5,81.5,96,0,5.5,0,7.34,2
27.56,81.61,96,0,5.37,0,7.16,2
27.5,81.5,96,0,5.63,0,7.18,2
27.56,81.61,96,0,5.56,0,7.1,2
27.56,81.61,96,0,5.37,0,7.26,2
27.56,81.61,96,0,5.58,0,7.26,2
27.56,81.61,96,0,5.4,0,7.28,2
27.5,81.5,96,0,5.62,0,7.23,2
27.56,81.61,96,0,5.57,0,7.2,2
27.56,81.61,96,0,5.43,0,7.31,2
27.5,81.5,96,0,5.34,0,7.26,2
27.5,81.5,96,0,5.49,0,7.31,2
27.56,81.61,96,0,5.35,0,7.29,2
27.5,81.5,96,0,5.55,0,7.12,2
27.5,81.5,96,0,5.33,0,7.39,2
27.5,81.5,96,0,5.46,0,7.32,2
27.5,81.5,96,0,5.62,0,7.32,2
27.5,81.5,96,0,5.63,0,7.28,2
27.44,81.39,96,0,5.32,0,7.23,2
27.5,81.5,96,0,5.35,0,7.3,2
27.44,81.39,96,0,5.5,0,7.29,2
27.5,81.5,96,0,5.32,0,7.23,2
27.5,81.5,96,0,5.35,0,7.34,2
27.5,81.5,96,0,5.5,0,7.32,2
27.5,81.5,96,0,5.56,0,7.02,2
27.44,81.39,96,0,5.51,0,7.18,2
27.5,81.5,96,0,5.35,0,7.33,2
27.5,81.5,96,0,5.59,0,7.2,2
27.5,81.5,96,0,5.64,0,7.32,2
27.5,81.5,96,0,5.35,0,7.23,2
27.44,81.39,96,0,5.51,0,7.32,2
27.5,81.5,96,0,5.67,0,7.2,2
27.5,81.5,96,0,5.52,0,7.17,2
27.44,81.39,96,0,5.51,0,7.27,2
27.5,81.5,96,0,5.49,0,7.39,2
27.5,81.5,96,0,5.68,0,7.17,2
27.5,81.5,96,0,5.43,0,7.36,2
27.5,81.5,96,0,5.44,0,7.32,2
27.5,81.5,96,0,5.38,0,7.25,2
27.44,81.39,96,0,5.3,0,7.3,2
27.44,81.39,96,0,5.5,0,7.29,2
27.44,81.39,96,0,5.47,0,7.27,2
27.44,81.39,96,0,5.51,0,7.11,2
27.44,81.39,96,0,5.37,0,7.32,2
27.44,81.39,96,0,5.58,0,7.36,2
27.44,81.39,96,0,5.33,0,7.25,2
27.5,81.5,96,0,5.6,0,7.29,2
27.5,81.5,96,0,5.59,0,7.22,2
27.44,81.39,96,0,5.5,0,6.96,2
27.44,81.39,96,0,5.36,0,7.18,2
27.44,81.39,96,0,5.62,0,7.38,2
27.5,81.5,96,0,5.55,0,7.33,2
27.5,81.5,96,0,5.34,0,7.26,2
27.44,81.39,96,0,5.62,0,7.28,2
27.44,81.39,96,0,5.46,0,7.26,2
27.5,81.5,96,0,5.4,0,7.34,2
27.44,81.39,96,0,5.63,0,7.28,2
27.44,81.39,96,0,5.35,0,7.23,2
27.44,81.39,96,0,5.39,0,7.3,2
27.44,81.39,96,0,5.59,0,7.25,2
27.5,81.5,96,0,5.66,0,7.29,2
27.44,81.39,96,0,5.63,0,7.34,2
27.5,81.5,96,0,5.28,0,7.25,2
27.44,81.39,96,0,5.57,0,7.34,2
27.44,81.39,96,0,5.62,0,7.17,2
27.44,81.39,96,0,5.59,0,7.25,2
27.44,81.39,96,0,5.32,0,7.37,2
27.44,81.39,96,0,5.38,0,7.23,2
27.44,81.39,96,0,5.38,0,7.25,2
27.37,81.28,96,0,5.39,0,7.32,2
27.44,81.39,96,0,5.43,0,7.31,2
27.44,81.39,96,0,5.42,0,7.32,2
27.5,81.5,96,0,5.59,0,6.99,2
27.44,81.39,96,0,5.59,0,7.32,2
27.44,81.39,96,0,5.4,0,7.33,2
27.44,81.39,96,0,5.52,0,7.39,2
27.5,81.5,96,0,5.57,0,7.01,2
27.44,81.39,96,0,5.41,0,7.18,2
27.44,81.39,96,0,5.58,0,7.22,2
27.44,81.39,96,0,5.38,0,7.25,2
27.44,81.39,96,0,5.43,0,7.2,2
27.44,81.39,96,0,5.5,0,7.36,2
27.44,81.39,96,0,5.39,0,7.21,2
27.44,81.39,96,0,5.42,0,7.28,2
27.44,81.39,96,0,5.62,0,7.22,2
27.44,81.39,96,0,5.5,0,7.29,2
27.44,81.39,96,0,5.61,0,7.22,2
27.44,81.39,96,0,5.36,0,7.13,2
27.44,81.39,96,0,5.56,0,7.31,2
27.44,81.39,96,0,5.43,0,7.32,2
27.44,81.39,96,0,5.59,0,7.24,2
27.44,81.39,96,0,5.35,0,7.34,2
27.44,81.39,96,0,5.3,0,7.17,2
27.44,81.39,96,0,5.43,0,7.26,2
27.44,81.39,96,0,5.42,0,7.24,2
27.44,81.39,96,0,5.35,0,7.27,2
27.44,81.39,96,0,5.5,0,7.32,2
27.44,81.39,96,0,5.49,0,7.22,2
27.44,81.39,96,0,5.59,0,6.76,2
27.44,81.39,96,0,5.46,0,7.23,2
27.37,81.28,96,0,5.55,0,7.18,2
27.37,81.28,96,0,5.57,0,7.18,2
27.37,81.28,96,0,5.43,0,7.26,2
27.44,81.39,96,0,5.46,0,7.13,2
27.44,81.39,96,0,5.33,0,7.26,2
27.44,81.39,96,0,5.61,0,7.07,2
27.44,81.39,96,0,5.54,0,7.11,2
27.37,81.28,96,0,5.43,0,7.25,2
27.44,81.39,96,0,5.47,0,7.3,2
27.37,81.28,96,0,5.59,0,7.37,2
27.37,81.28,96,0,5.51,0,7.39,2
27.44,81.39,96,0,5.56,0,7.02,2
27.37,81.28,96,0,5.43,0,7.37,2
27.44,81.39,96,0,5.29,0,7.18,2
27.44,81.39,96,0,5.59,0,7.31,2
27.37,81.28,96,0,5.56,0,7.14,2
27.37,81.28,96,0,5.31,0,7.3,2
27.44,81.39,96,0,5.48,0,6.96,2
27.37,81.28,96,0,5.44,0,7.18,2
27.37,81.28,96,0,5.46,0,7.33,2
27.37,81.28,96,0,5.59,0,7.32,2
27.44,81.39,96,0,5.43,0,7.31,2
27.44,81.39,96,0,5.55,0,7.23,2
27.44,81.39,96,0,5.57,0,7.29,2
27.37,81.28,96,0,5.47,0,7.32,2
27.37,81.28,96,0,5.34,0,7.08,2
27.37,81.28,96,0,5.56,0,6.96,2
27.44,81.39,96,0,5.38,0,7.3,2
27.44,81.39,96,0,5.47,0,7.1,2
27.44,81.39,96,0,5.34,0,7.34,2
27.37,81.28,96,0,5.62,0,7.15,2
27.37,81.28,96,0,5.42,0,7.09,2
27.37,81.28,96,0,5.42,0,7.14,2
27.44,81.39,96,0,5.35,0,7.14,2
27.37,81.28,96,0,5.56,0,6.91,2
27.44,81.39,96,0,5.49,0,7.32,2
27.37,81.28,96,0,5.51,0,7.17,2
27.37,81.28,96,0,5.34,0,7.3,2
27.37,81.28,96,0,5.36,0,7.23,2
27.37,81.28,96,0,5.58,0,7.28,2
27.37,81.28,96,0,5.27,0,7.24,2
27.44,81.39,96,0,5.59,0,7.28,2
27.37,81.28,96,0,5.34,0,7.36,2
27.37,81.28,96,0,5.58,0,7.15,2
27.37,81.28,96,0,5.54,0,7.3,2
27.37,81.28,96,0,5.55,0,7.3,2
27.37,81.28,96,0,5.44,0,7.34,2
27.37,81.28,96,0,5.52,0,7.16,2
27.37,81.28,96,0,5.55,0,7.17,2
27.37,81.28,96,0,5.35,0,7.18,2
27.37,81.28,96,0,5.51,0,7.04,2
27.44,81.39,96,0,5.54,0,7.22,2
27.37,81.28,96,0,5.39,0,7.19,2
27.37,81.28,96,0,5.34,0,7.28,2
27.37,81.28,96,0,5.53,0,7.11,2
27.37,81.28,96,0,5.66,0,7.23,2
27.37,81.28,96,0,5.47,0,7.19,2
27.37,81.28,96,0,5.43,0,7.3,2
27.37,81.28,96,0,5.66,0,7.29,2
27.37,81.28,96,0,5.63,0,7.16,2
27.37,81.28,96,0,5.34,0,7.23,2
27.37,81.28,96,0,5.42,0,7.31,2
27.31,81.16,96,0,5.6,0,7.12,2
27.31,81.16,96,0,5.57,0,7.3,2
27.37,81.28,96,0,5.34,0,7.36,2
27.37,81.28,96,0,5.38,0,7.14,2
27.37,81.28,96,0,5.54,0,7.24,2
27.37,81.28,96,0,5.58,0,7.27,2
27.37,81.28,96,0,5.5,0,7.23,2
27.37,81.28,96,0,5.36,0,7.25,2
27.37,81.28,96,0,5.52,0,7.33,2
27.37,81.28,96,0,5.45,0,7.23,2
27.37,81.28,96,0,5.55,0,7.3,2
27.37,81.28,96,0,5.44,0,7.25,2
27.37,81.28,96,0,5.56,0,7.17,2
27.37,81.28,96,0,5.5,0,7.35,2
27.37,81.28,96,0,5.39,0,7.23,2
27.37,81.28,96,0,5.4,0,7.19,2
27.37,81.28,96,0,5.59,0,6.97,2
27.31,81.16,96,0,5.61,0,7.19,2
27.37,81.28,96,0,5.59,0,7.18,2
27.31,81.16,96,0,5.45,0,7.22,2
27.31,81.16,96,0,5.58,0,7.22,2
27.37,81.28,96,0,5.44,0,7.2,2
27.37,81.28,96,0,5.48,0,7.19,2
27.37,81.28,96,0,5.43,0,7.34,2
27.31,81.16,96,0,5.32,0,7.06,2
27.31,81.16,96,0,5.4,0,7.32,2
27.31,81.16,96,0,5.37,0,7.28,2
27.37,81.28,96,0,5.52,0,7.32,2
27.37,81.28,96,0,5.32,0,7.27,2
27.31,81.16,96,0,5.47,0,7.29,2
27.31,81.16,96,0,5.46,0,7.27,2
27.37,81.28,96,0,5.47,0,7.25,2
27.31,81.16,96,0,5.46,0,7.33,2
27.37,81.28,96,0,5.59,0,7.25,2
27.37,81.28,96,0,5.48,0,7.32,2
27.31,81.16,96,0,5.38,0,7.25,2
27.31,81.16,96,0,5.36,0,7.19,2
27.31,81.16,96,0,5.34,0,7.2,2
27.37,81.28,96,0,5.64,0,7.28,2
27.37,81.28,96,0,5.54,0,7.25,2
27.31,81.16,96,0,5.46,0,7.25,2
27.31,81.16,96,0,5.33,0,7.21,2
27.31,81.16,96,0,5.41,0,7.23,2
27.37,81.28,96,0,5.44,0,7.11,2
27.37,81.28,96,0,5.54,0,7.1,2
27.31,81.16,96,0,5.57,0,7.14,2
27.31,81.16,96,0,5.36,0,7.07,2
27.31,81.16,96,0,5.37,0,7.35,2
27.31,81.16,96,0,5.61,0,7.26,2
27.37,81.28,96,0,5.33,0,7.05,2
27.31,81.16,96,0,5.46,0,7.24,2
27.31,81.16,96,0,5.59,0,7.19,2
27.31,81.16,96,0,5.33,0,7.32,2
27.31,81.16,96,0,5.4,0,7.19,2
27.31,81.16,96,0,5.43,0,7.01,2
27.31,81.16,96,0,5.35,0,7.04,2
27.31,81.16,96,0,5.51,0,7.29,2
27.31,81.16,96,0,5.57,0,7.36,2
27.31,81.16,96,0,5.37,0,7.24,2
27.31,81.16,96,0,5.55,0,7.35,2
27.31,81.16,96,0,5.38,0,7.36,2
27.31,81.16,96,0,5.35,0,7.26,2
27.31,81.16,96,0,5.34,0,7.2,2
27.31,81.16,96,0,5.35,0,7.14,2
27.31,81.16,96,0,5.45,0,7.21,2
27.31,81.16,96,0,5.38,0,7.04,2
27.25,81.05,96,0,5.42,0,7.23,2
27.31,81.16,96,0,5.3,0,7.27,2
27.31,81.16,96,0,5.43,0,7.24,2
27.31,81.16,96,0,5.4,0,7.32,2
27.31,81.16,96,0,5.43,0,7.18,2
27.31,81.16,96,0,5.36,0,7.31,2
27.25,81.05,96,0,5.38,0,7.32,2
27.25,81.05,96,0,5.53,0,7.21,2
27.31,81.16,96,0,5.59,0,7.2,2
27.25,81.05,96,0,5.36,0,7.32,2
27.31,81.16,96,0,5.37,0,7.16,2
27.31,81.16,96,0,5.56,0,7.32,2
27.25,81.05,96,0,5.34,0,7.24,2
27.25,81.05,96,0,5.39,0,7.22,2
27.25,81.05,96,0,5.63,0,7.11,2
27.25,81.05,96,0,5.37,0,7.18,2
27.31,81.16,96,0,5.37,0,7.2,2
27.31,81.16,96,0,5.35,0,7.24,2
27.31,81.16,96,0,5.47,0,7.39,2
27.25,81.05,96,0,5.38,0,7.23,2
27.31,81.16,96,0,5.62,0,7.34,2
27.31,81.16,96,0,5.52,0,7.19,2
27.25,81.05,96,0,5.62,0,7.22,2
27.25,81.05,96,0,5.35,0,7.25,2
27.25,81.05,96,0,5.46,0,7.29,2
27.31,81.16,96,0,5.51,0,7.25,2
27.25,81.05,96,0,5.43,0,7.26,2
27.25,81.05,96,0,5.59,0,7.24,2
27.31,81.16,96,0,5.63,0,7.36,2
27.31,81.16,96,0,5.35,0,7.22,2
27.31,81.16,96,0,5.56,0,7.28,2
27.31,81.16,96,0,5.38,0,7.3,2
27.25,81.05,96,0,5.52,0,7.26,2
27.31,81.16,96,0,5.51,0,7.25,2
27.31,81.16,96,0,5.6,0,7.23,2
27.31,81.16,96,0,5.59,0,7.27,2
27.31,81.16,96,0,5.68,0,7.34,2
27.25,81.05,96,0,5.58,0,7.34,2
27.31,81.16,96,0,5.5,0,7.25,2
27.31,81.16,96,0,5.35,0,7.14,2
27.31,81.16,96,0,5.48,0,7.32,2
27.31,81.16,96,0,5.56,0,7.3,2
27.31,81.16,96,0,5.46,0,7.06,2
27.25,81.05,96,0,5.39,0,7.25,2
27.25,81.05,96,0,5.36,0,7.06,2
27.25,81.05,96,0,5.56,0,7.29,2
27.25,81.05,96,0,5.36,0,7.18,2
27.25,81.05,96,0,5.42,0,7.33,2
27.25,81.05,96,0,5.33,0,7.26,2
27.25,81.05,96,0,5.55,0,7.25,2
27.25,81.05,96,0,5.62,0,7.18,2
27.25,81.05,96,0,5.39,0,7.25,2
27.25,81.05,96,0,5.44,0,7.16,2
27.25,81.05,96,0,5.37,0,7.22,2
27.25,81.05,96,0,5.53,0,7.21,2
27.25,81.05,96,0,5.56,0,7.25,2
27.31,81.16,96,0,5.58,0,7.17,2
27.25,81.05,96,0,5.66,0,7.29,2
27.25,81.05,96,0,5.69,0,7.26,2
27.25,81.05,96,0,5.46,0,7.25,2
27.25,81.05,96,0,5.49,0,7.18,2
27.25,81.05,96,0,5.47,0,7.22,2
27.25,81.05,96,0,5.45,0,7.32,2
27.25,81.05,96,0,5.34,0,7.24,2
27.25,81.05,96,0,5.35,0,7.29,2
27.31,81.16,96,0,5.61,0,7.29,2
27.25,81.05,96,0,5.45,0,7.15,2
27.25,81.05,96,0,5.35,0,6.69,2
27.25,81.05,96,0,5.48,0,7.28,2
27.25,81.05,96,0,5.38,0,7.36,2
27.25,81.05,96,0,5.57,0,7.04,2
27.25,81.05,96,0,5.53,0,7.23,2
27.25,81.05,96,0,5.52,0,7.27,2
27.19,80.94,96,0,5.56,0,7.25,2
27.25,81.05,96,0,5.45,0,7.11,2
27.19,80.94,96,0,5.6,0,7.23,2
27.25,81.05,96,0,5.44,0,6.89,2
27.25,81.05,96,0,5.44,0,7.22,2
27.25,81.05,96,0,5.56,0,7.38,2
27.25,81.05,96,0,5.41,0,7.08,2
27.25,81.05,96,0,5.35,0,7.22,2
27.25,81.05,96,0,5.36,0,7.15,2
27.25,81.05,96,0,5.56,0,7.34,2
27.19,80.94,96,0,5.46,0,7.36,2
27.25,81.05,96,0,5.63,0,7.18,2
27.25,81.05,96,0,5.51,0,7.19,2
27.19,80.94,96,0,5.34,0,7.14,2
27.19,80.94,96,0,5.57,0,7.4,2
27.19,80.94,96,0,5.56,0,7.04,2
27.19,80.94,96,0,5.4,0,7.16,2
27.19,80.94,96,0,5.6,0,7.15,2
27.19,80.94,96,0,5.4,0,7.26,2
27.19,80.94,96,0,5.52,0,7.08,2
27.19,80.94,96,0,5.5,0,7.36,2
27.19,80.94,96,0,5.58,0,6.98,2
27.19,80.94,96,0,5.6,0,7.24,2
27.19,80.94,96,0,5.54,0,7.11,2
27.19,80.94,96,0,5.35,0,7.28,2
27.19,80.94,96,0,5.33,0,7.39,2
27.19,80.94,96,0,5.43,0,7.31,2
27.19,80.94,96,0,5.43,0,7.23,2
27.19,80.94,96,0,5.59,0,7.31,2
27.19,80.94,96,0,5.43,0,7.12,2
27.19,80.94,96,0,5.6,0,7.23,2
27.19,80.94,96,0,5.54,0,7.15,2
27.19,80.94,96,0,5.59,0,7.34,2
27.19,80.94,96,0,5.45,0,7.15,2
27.19,80.94,96,0,5.54,0,7.07,2
27.19,80.94,96,0,5.35,0,7.28,2
27.19,80.94,96,0,5.6,0,7.31,2
27.19,80.94,96,0,5.59,0,7.14,2
27.25,81.05,96,0,5.61,0,7.17,2
27.19,80.94,96,0,5.35,0,7.25,2
27.19,80.94,96,0,5.63,0,7.3,2
27.19,80.94,96,0,5.51,0,7.17,2
27.19,80.94,96,0,5.44,0,7.32,2
27.19,80.94,96,0,5.59,0,7.08,2
27.19,80.94,96,0,5.46,0,7.37,2
27.19,80.94,96,0,5.6,0,7.27,2
27.19,80.94,96,0,5.47,0,7.32,2
27.19,80.94,96,0,5.39,0,7.36,2
27.12,80.82,96,0,5.62,0,7.42,2
27.19,80.94,96,0,5.41,0,7.23,2
27.19,80.94,96,0,5.47,0,6.98,2
27.19,80.94,96,0,5.35,0,7.27,2
27.19,80.94,96,0,5.42,0,7.32,2
27.19,80.94,96,0,5.35,0,7.11,2
27.19,80.94,96,0,5.49,0,7.24,2
27.19,80.94,96,0,5.63,0,7.19,2
27.19,80.94,96,0,5.43,0,7.31,2
27.19,80.94,96,0,5.4,0,7.24,2
27.19,80.94,96,0,5.51,0,7.25,2
27.19,80.94,96,0,5.62,0,7.24,2
27.19,80.94,96,0,5.38,0,7.29,2
27.19,80.94,96,0,5.42,0,7.17,2
27.19,80.94,96,0,5.61,0,7.25,2
27.12,80.82,96,0,5.53,0,7.22,2
27.19,80.94,96,0,5.61,0,7.16,2
27.19,80.94,96,0,5.62,0,7.2,2
27.19,80.94,96,0,5.55,0,7.25,2
27.19,80.94,96,0,5.45,0,7.31,2
27.19,80.94,96,0,5.45,0,7.31,2
27.19,80.94,96,0,5.52,0,7.29,2
27.19,80.94,96,0,5.5,0,7.36,2
27.19,80.94,96,0,5.51,0,7.27,2
27.19,80.94,96,0,5.37,0,6.96,2
27.19,80.94,96,0,5.44,0,7.32,2
27.19,80.94,96,0,5.36,0,7.34,2
27.19,80.94,96,0,5.54,0,7.25,2
27.19,80.94,96,0,5.42,0,7.18,2
27.12,80.82,96,0,5.41,0,7.25,2
27.12,80.82,96,0,5.34,0,7.29,2
27.12,80.82,96,0,5.5,0,7.33,2
27.19,80.94,96,0,5.45,0,7.14,2
27.19,80.94,96,0,5.59,0,7.25,2
27.19,80.94,96,0,5.47,0,7.25,2
27.19,80.94,96,0,5.53,0,7.04,2
27.19,80.94,96,0,5.6,0,7.2,2
27.19,80.94,96,0,5.29,0,7.05,2
27.19,80.94,96,0,5.33,0,7.22,2
27.12,80.82,96,0,5.37,0,7.16,2
27.19,80.94,96,0,5.62,0,7.32,2
27.12,80.82,96,0,5.54,0,7.22,2
27.19,80.94,96,0,5.37,0,7.23,2
27.12,80.82,96,0,5.48,0,7.33,2
27.19,80.94,96,0,5.51,0,7.26,2
27.19,80.94,96,0,5.47,0,7.0,2
27.12,80.82,96,0,5.56,0,7.14,2
27.19,80.94,96,0,5.63,0,7.19,2
27.19,80.94,96,0,5.37,0,7.26,2
27.12,80.82,96,0,5.59,0,7.24,2
27.12,80.82,96,0,5.47,0,7.17,2
27.19,80.94,96,0,5.63,0,7.18,2
27.19,80.94,96,0,5.66,0,7.34,2
27.19,80.94,96,0,5.54,0,7.31,2
27.19,80.94,96,0,5.33,0,7.32,2
27.12,80.82,96,0,5.44,0,7.24,2
27.19,80.94,96,0,5.46,0,7.06,2
27.12,80.82,96,0,5.52,0,7.34,2
27.12,80.82,96,0,5.57,0,7.13,2
27.12,80.82,96,0,5.32,0,7.13,2
27.12,80.82,96,0,5.59,0,7.21,2
27.12,80.82,96,0,5.51,0,7.37,2
27.12,80.82,96,0,5.6,0,7.12,2
27.12,80.82,96,0,5.47,0,7.31,2
27.19,80.94,96,0,5.59,0,7.22,2
27.12,80.82,96,0,5.61,0,7.32,2
27.12,80.82,96,0,5.46,0,7.32,2
27.12,80.82,96,0,5.5,0,7.24,2
27.12,80.82,96,0,5.27,0,6.97,2
27.12,80.82,96,0,5.51,0,7.24,2
27.12,80.82,96,0,5.32,0,7.18,2
27.12,80.82,96,0,5.43,0,7.36,2
27.12,80.82,96,0,5.44,0,7.11,2
27.12,80.82,96,0,5.25,0,7.22,2
27.12,80.82,96,0,5.41,0,7.07,2
27.12,80.82,96,0,5.45,0,7.08,2
27.12,80.82,96,0,5.57,0,7.36,2
27.12,80.82,96,0,5.35,0,7.26,2
27.12,80.82,96,0,5.35,0,7.18,2
